Длина_ряда,Доля_пропусков,Доля_выбросов,ADF_статистика,ADF_pvalue,Сила_тренда,Сила_сезонности,Магазин_ID,Номенклатура_ID
138,0.0,0.0434782608695652,-12.067722289638702,2.3871509908976383e-22,0.0892857142857142,0.0439064381733554,Store_001,Item_06107
1,0.0,0.0,,,,,Store_001,Item_07836
40,0.0,0.075,-6.420947860602163,1.7921935849757954e-08,0.0541251111586388,0.130342415510054,Store_001,Item_05724
285,0.0,0.0210526315789473,-17.062615527669777,7.926901402587549e-30,0.1143304041472588,0.0162365893940888,Store_001,Item_08883
1,0.0,0.0,,,,,Store_001,Item_04298
240,0.0,0.025,-14.139672524940956,2.2576236080433724e-26,0.0994365040135502,0.0165119272203051,Store_001,Item_09956
628,0.0,0.0302547770700636,-23.677652926138613,0.0,0.1364289171864279,0.0065553973466151,Store_001,Item_03914
108,0.0,0.0277777777777777,-10.44402556023836,1.4962761190922018e-18,0.064909710239781,0.0789066683524722,Store_001,Item_05658
1,0.0,0.0,,,,,Store_001,Item_00432
1,0.0,0.0,,,,,Store_001,Item_05781
1,0.0,0.0,,,,,Store_001,Item_01907
2,0.0,0.0,,,,,Store_001,Item_05682
1,0.0,0.0,,,,,Store_001,Item_08467
80,0.0,0.05,-12.771523571837134,7.752268621807664e-24,0.0581873985527837,0.0477132628232053,Store_001,Item_06012
270,0.0,0.0222222222222222,-6.614716324900309,6.249029945198729e-09,0.2998686506236802,0.0253806272158263,Store_001,Item_00031
1,0.0,0.0,,,,,Store_001,Item_05525
213,0.0,0.0140845070422535,-14.63005336758757,3.7645858011951075e-27,0.0678437555780329,0.020371528184301,Store_001,Item_06076
209,0.0,0.0287081339712918,-2.13106467936241,0.2322081519987057,0.0927787169959971,0.0276804723127422,Store_001,Item_09903
39,0.0,0.0512820512820512,-6.16441400296898,7.046515849314612e-08,0.0321241430935308,0.0873015677589292,Store_001,Item_00320
1,0.0,0.0,,,,,Store_001,Item_00835
4,0.0,0.0,-1.7320508075688772,0.4146791580296239,,,Store_001,Item_01689
44,0.0,0.0454545454545454,-6.557438524301988,8.546397301782331e-09,0.0324353320045219,0.1000223209858703,Store_001,Item_05715
1,0.0,0.0,,,,,Store_001,Item_03084
149,0.0,0.0067114093959731,-3.103030885388602,0.0263297009678501,0.0219114742860331,0.0379036263815912,Store_001,Item_05869
124,0.0,0.0241935483870967,-7.124488381451769,3.6500868159181575e-10,0.0425341818999409,0.0345317569821529,Store_001,Item_00817
61,0.0,0.0327868852459016,-7.745966692414832,1.031827138228688e-11,0.0330988500554147,0.0903929310684264,Store_001,Item_05008
8,0.0,0.0,-2.6457513110645907,0.0839051773059942,,,Store_001,Item_00866
1,0.0,0.0,,,,,Store_001,Item_00832
61,0.0,0.0327868852459016,-7.745966692414832,1.031827138228688e-11,0.0330988500554147,0.0903929310684264,Store_001,Item_08924
17,0.0,0.0,-3.999999999999999,0.0014105112530392,0.0282902957101207,0.2539711462816419,Store_001,Item_06033
76,0.0,0.0394736842105263,-8.781382354523563,2.371519681793205e-14,0.0623373965185738,0.0662181650305177,Store_001,Item_01684
58,0.0,0.0172413793103448,-7.929669360096834,3.5408203619473016e-12,0.1067327500807685,0.0913604085222365,Store_001,Item_03385
57,0.0,0.0175438596491228,0.2478813714873897,0.9748228144663506,0.142821195533607,0.140831673868527,Store_001,Item_00029
55,0.0,0.0363636363636363,-7.34846922834952,1.0207386201473556e-10,0.0329132711998931,0.1020600631713987,Store_001,Item_08936
49,0.0,0.0408163265306122,-6.928203230275508,1.1012967544851204e-09,0.0326803105089191,0.1188761110175724,Store_001,Item_05135
49,0.0,0.0408163265306122,-6.928203230275508,1.1012967544851204e-09,0.0326803105089191,0.1188761110175724,Store_001,Item_00728
1,0.0,0.0,,,,,Store_001,Item_04299
37,0.0,0.054054054054054,-5.999999999999998,1.666120483405454e-07,0.0319747724162551,0.1173447447492116,Store_001,Item_05675
90,0.0,0.0555555555555555,-9.725822486383818,9.28063636128888e-17,0.0913027603630066,0.0980799775706366,Store_001,Item_08387
1,0.0,0.0,,,,,Store_001,Item_06200
15,0.0,0.0,-3.741657386773941,0.0035639321744554,0.0272983212123153,0.6237850615128312,Store_001,Item_05898
158,0.0,0.0063291139240506,-12.693801328551032,1.117338935732078e-23,0.1268482997049874,0.0296872132196446,Store_001,Item_03325
16,0.0,0.0,-1.1338934190276817,0.7013681373590056,0.0682621557257125,0.2332325918331749,Store_001,Item_00398
1,0.0,0.0,,,,,Store_001,Item_03393
1,0.0,0.0,,,,,Store_001,Item_00472
